step,customer,age,gender,zipcodeori,merchant,zipmerchant,category,amount,fraud
164,C1163635747,4,M,28007,M732195782,28007,es_travel,2439.09,1
164,C1670516684,4,F,28007,M45060432,28007,es_hotelservices,5.44,0
164,C1360481565,5,F,28007,M1913465890,28007,es_health,196.4,0
164,C139784508,2,M,28007,M1946091778,28007,es_wellnessandbeauty,59.99,0
164,C1129265408,3,F,28007,M1400236507,28007,es_home,23.82,0
164,C427983732,4,F,28007,M1400236507,28007,es_home,145.74,0
164,C508633218,6,M,28007,M1823072687,28007,es_transportation,22.76,0
164,C1660594711,6,F,28007,M1198415165,28007,es_wellnessandbeauty,35.78,0
164,C179390259,4,F,28007,M78078399,28007,es_wellnessandbeauty,96.25,0
164,C1628244008,2,M,28007,M17379832,28007,es_sportsandtoys,128.99,1
164,C1981089677,4,M,28007,M17379832,28007,es_sportsandtoys,477.81,1
164,C75278863,1,F,28007,M980657600,28007,es_sportsandtoys,378.24,1
164,C1349321790,3,F,28007,M1400236507,28007,es_home,11.37,0
164,C2130327838,2,M,28007,M1913465890,28007,es_health,212.18,0
164,C263788122,3,F,28007,M1053599405,28007,es_health,308.51,0
164,C197798791,2,M,28007,M1313686961,28007,es_contents,48.22,0
164,C966214713,3,M,28007,M1872033263,28007,es_home,44.4,0
164,C1497367004,4,F,28007,M349281107,28007,es_fashion,95.42,0
164,C851156881,1,M,28007,M855959430,28007,es_hyper,35.54,0
164,C1532144144,1,M,28007,M97925176,28007,es_wellnessandbeauty,38.41,0
164,C1726895756,5,M,28007,M480139044,28007,es_health,709.15,1
164,C900337975,2,M,28007,M1946091778,28007,es_wellnessandbeauty,12.44,0
164,C638838388,2,F,28007,M1600850729,28007,es_fashion,8.0,0
164,C1298891864,2,F,28007,M1535107174,28007,es_wellnessandbeauty,290.16,1
164,C592765908,2,F,28007,M1535107174,28007,es_wellnessandbeauty,574.56,1
164,C1429394820,3,M,28007,M45060432,28007,es_hotelservices,33.5,0
164,C206106585,2,M,28007,M840466850,28007,es_tech,5.72,0
164,C828968085,1,F,28007,M1946091778,28007,es_wellnessandbeauty,37.98,0
164,C2027052970,5,M,28007,M1823072687,28007,es_transportation,25.97,0
164,C1088853847,2,F,28007,M78078399,28007,es_wellnessandbeauty,22.54,0
164,C2031701237,4,M,28007,M151143676,28007,es_barsandrestaurants,26.84,0
164,C423891632,5,M,28007,M1400236507,28007,es_home,182.6,0
164,C1190687128,5,M,28007,M1053599405,28007,es_health,239.24,0
164,C1658591237,1,M,28007,M1053599405,28007,es_health,107.73,0
164,C1656946498,2,F,28007,M1946091778,28007,es_wellnessandbeauty,82.36,0
164,C1956971543,1,F,28007,M1416436880,28007,es_tech,49.71,0
164,C2023751717,2,M,28007,M1053599405,28007,es_health,0.37,0
164,C229665572,5,F,28007,M1053599405,28007,es_health,33.46,0
165,C980475207,4,F,28007,M1053599405,28007,es_health,168.01,0
165,C1844993068,2,M,28007,M1946091778,28007,es_wellnessandbeauty,31.13,0
165,C1656381290,1,F,28007,M1053599405,28007,es_health,131.59,0
165,C602544155,4,M,28007,M1946091778,28007,es_wellnessandbeauty,86.43,0
165,C1546864044,1,M,28007,M1053599405,28007,es_health,61.96,0
165,C729632719,3,F,28007,M855959430,28007,es_hyper,16.42,0
165,C1914582232,2,M,28007,M1823072687,28007,es_transportation,15.65,0
165,C1593769010,1,M,28007,M980657600,28007,es_sportsandtoys,47.82,1
165,C1229674572,2,M,28007,M1913465890,28007,es_health,59.69,0
165,C290487175,5,M,28007,M480139044,28007,es_health,190.02,0
165,C1281345721,2,F,28007,M692898500,28007,es_health,50.86,0
165,C1072577677,3,F,28007,M1913465890,28007,es_health,54.97,0
165,C46027917,5,F,28007,M1946091778,28007,es_wellnessandbeauty,54.85,0
165,C1226947303,2,F,28007,M1913465890,28007,es_health,315.99,0
165,C1876642037,4,M,28007,M1823072687,28007,es_transportation,16.47,0
165,C650117238,3,M,28007,M1741626453,28007,es_sportsandtoys,132.19,1
165,C5748649,4,F,28007,M1600850729,28007,es_fashion,82.88,0
165,C1360265061,2,F,28007,M1741626453,28007,es_sportsandtoys,161.25,1
165,C1338727022,2,F,28007,M1913465890,28007,es_health,187.36,0
165,C301422123,3,M,28007,M1873032707,28007,es_hotelservices,434.93,1
165,C381007057,1,F,28007,M1873032707,28007,es_hotelservices,702.46,1
165,C1590346257,1,F,28007,M1400236507,28007,es_home,74.73,0
165,C534961358,2,F,28007,M840466850,28007,es_tech,93.36,0
165,C1457086535,2,M,28007,M1913465890,28007,es_health,256.42,0
165,C2037338028,2,M,28007,M1053599405,28007,es_health,130.23,0
165,C190128751,2,F,28007,M348875670,28007,es_hotelservices,598.72,1
165,C1647495093,3,M,28007,M348875670,28007,es_hotelservices,298.31,1
165,C938915039,4,F,28007,M1888755466,28007,es_otherservices,110.89,0
165,C447736219,4,M,28007,M1053599405,28007,es_health,162.84,0
165,C342410301,3,F,28007,M1946091778,28007,es_wellnessandbeauty,96.73,0
165,C1426420214,1,M,28007,M855959430,28007,es_hyper,30.92,0
165,C570277915,2,F,28007,M980657600,28007,es_sportsandtoys,194.19,1
165,C545248492,4,M,28007,M1053599405,28007,es_health,40.06,0
165,C30336615,2,M,28007,M1788569036,28007,es_sportsandtoys,37.84,0
165,C1551465414,1,M,28007,M151143676,28007,es_barsandrestaurants,37.75,0
165,C267284908,4,F,28007,M1313686961,28007,es_contents,24.84,0
165,C529033504,2,M,28007,M1823072687,28007,es_transportation,32.43,0
165,C1807765388,3,F,28007,M1913465890,28007,es_health,34.68,0
165,C1899061870,3,F,28007,M1946091778,28007,es_wellnessandbeauty,112.47,0
165,C1897566795,3,F,28007,M1842530320,28007,es_tech,165.09,0
165,C1948527523,5,M,28007,M349281107,28007,es_fashion,61.08,0
165,C1225704566,2,F,28007,M1913465890,28007,es_health,2.18,0
165,C43130617,2,M,28007,M1600850729,28007,es_fashion,98.58,0
165,C1892148523,2,F,28007,M1400236507,28007,es_home,87.57,0
165,C722447556,2,F,28007,M85975013,28007,es_food,54.61,0
165,C1449000407,2,M,28007,M1946091778,28007,es_wellnessandbeauty,61.64,0
165,C1827713539,4,M,28007,M1416436880,28007,es_tech,41.5,0
165,C1461183154,5,F,28007,M1913465890,28007,es_health,97.43,0
165,C1886871597,4,F,28007,M1600850729,28007,es_fashion,20.32,0
165,C758426828,2,M,28007,M1400236507,28007,es_home,320.74,0
165,C1634901253,1,F,28007,M209847108,28007,es_wellnessandbeauty,3.76,0
165,C559952121,4,F,28007,M855959430,28007,es_hyper,64.14,0
165,C1535419154,2,F,28007,M151143676,28007,es_barsandrestaurants,33.25,0
165,C1956819896,2,M,28007,M840466850,28007,es_tech,117.67,0
165,C1166683343,2,F,28007,M349281107,28007,es_fashion,100.02,0
165,C2066736149,6,M,28007,M1913465890,28007,es_health,26.12,0
165,C430880678,2,M,28007,M1913465890,28007,es_health,134.35,0
165,C678683295,2,F,28007,M349281107,28007,es_fashion,78.04,0
165,C616472041,2,M,28007,M349281107,28007,es_fashion,18.9,0
165,C1676378077,2,F,28007,M1600850729,28007,es_fashion,125.24,0
165,C989321907,4,M,28007,M840466850,28007,es_tech,67.86,0
165,C751786199,6,M,28007,M1416436880,28007,es_tech,67.81,0
165,C1557689947,1,F,28007,M1913465890,28007,es_health,22.0,0
165,C383709704,4,F,28007,M1053599405,28007,es_health,134.59,0
165,C1032319289,3,F,28007,M840466850,28007,es_tech,107.01,0
165,C1468001998,3,F,28007,M1946091778,28007,es_wellnessandbeauty,42.12,0
165,C1855338494,4,M,28007,M1913465890,28007,es_health,92.81,0
165,C1928842916,2,M,28007,M1400236507,28007,es_home,113.95,0
165,C442850319,1,M,28007,M1400236507,28007,es_home,81.72,0
165,C245117318,3,F,28007,M692898500,28007,es_health,77.31,0
165,C764092576,4,F,28007,M151143676,28007,es_barsandrestaurants,85.04,0
165,C1348847019,3,M,28007,M85975013,28007,es_food,4.77,0
165,C790593937,3,F,28007,M1946091778,28007,es_wellnessandbeauty,201.55,0
165,C638917294,2,M,28007,M1600850729,28007,es_fashion,18.33,0
165,C1928005021,1,F,28007,M855959430,28007,es_hyper,18.53,0
165,C1744280753,2,M,28007,M85975013,28007,es_food,58.87,0
165,C424790668,2,F,28007,M840466850,28007,es_tech,181.18,0
165,C1257820473,3,M,28007,M1788569036,28007,es_sportsandtoys,180.1,0
165,C1227773968,1,M,28007,M349281107,28007,es_fashion,64.96,0
165,C287533643,3,M,28007,M349281107,28007,es_fashion,16.59,0
165,C914250073,2,M,28007,M85975013,28007,es_food,6.56,0
165,C1177478758,2,F,28007,M1913465890,28007,es_health,76.89,0
165,C405168301,2,F,28007,M349281107,28007,es_fashion,138.29,0
165,C846889180,5,M,28007,M1873032707,28007,es_hotelservices,873.42,1
165,C350034124,1,F,28007,M1873032707,28007,es_hotelservices,1266.05,1
165,C1876476635,2,M,28007,M1872033263,28007,es_home,205.48,0
165,C1439880421,4,F,28007,M1313686961,28007,es_contents,71.44,0
165,C1410823375,2,M,28007,M1946091778,28007,es_wellnessandbeauty,156.42,0
165,C954359387,4,M,28007,M349281107,28007,es_fashion,8.74,0
165,C1519265307,5,F,28007,M1535107174,28007,es_wellnessandbeauty,11.7,0
165,C1089848865,3,F,28007,M349281107,28007,es_fashion,127.5,0
165,C413455659,2,F,28007,M151143676,28007,es_barsandrestaurants,7.48,0
165,C393216567,5,F,28007,M349281107,28007,es_fashion,63.4,0
165,C1607644979,2,F,28007,M348875670,28007,es_hotelservices,10.17,0
165,C1233405214,5,F,28007,M855959430,28007,es_hyper,1.15,0
165,C917831365,5,F,28007,M85975013,28007,es_food,31.46,0
165,C1452354279,3,M,28007,M840466850,28007,es_tech,77.53,0
165,C649077628,3,F,28007,M855959430,28007,es_hyper,40.42,0
165,C849342403,3,F,28007,M732195782,28007,es_travel,80.43,1
165,C909525375,2,M,28007,M840466850,28007,es_tech,135.95,0
165,C566582492,3,M,28007,M1198415165,28007,es_wellnessandbeauty,23.54,1
165,C1789457872,2,F,28007,M1198415165,28007,es_wellnessandbeauty,365.65,1
165,C645521146,3,M,28007,M45060432,28007,es_hotelservices,243.07,0
165,C1063753312,3,F,28007,M1946091778,28007,es_wellnessandbeauty,29.47,0
165,C1817318774,2,F,28007,M348934600,28007,es_transportation,22.04,0
165,C2044070952,2,F,28007,M349281107,28007,es_fashion,59.47,0
165,C1452053500,3,F,28007,M151143676,28007,es_barsandrestaurants,78.14,0
165,C1440474435,2,M,28007,M1946091778,28007,es_wellnessandbeauty,53.5,0
165,C360122873,2,F,28007,M855959430,28007,es_hyper,32.79,0
165,C417267123,2,F,28007,M97925176,28007,es_wellnessandbeauty,43.04,0
165,C6433096,2,M,28007,M1823072687,28007,es_transportation,4.94,0
165,C2008562542,2,M,28007,M2011752106,28007,es_hotelservices,82.74,0
165,C521595859,2,F,28007,M85975013,28007,es_food,22.71,0
165,C1787239285,1,F,28007,M1873032707,28007,es_hotelservices,613.77,1
165,C399875163,2,M,28007,M209847108,28007,es_wellnessandbeauty,24.68,0
165,C996804095,3,M,28007,M97925176,28007,es_wellnessandbeauty,57.9,0
165,C263788122,3,F,28007,M349281107,28007,es_fashion,73.12,0
165,C876777476,1,F,28007,M349281107,28007,es_fashion,75.29,0
165,C722922832,2,F,28007,M1198415165,28007,es_wellnessandbeauty,73.73,0
165,C1341583263,2,M,28007,M1741626453,28007,es_sportsandtoys,157.21,1
165,C194301248,2,M,28007,M1741626453,28007,es_sportsandtoys,139.36,1
165,C1719485237,4,M,28007,M1400236507,28007,es_home,120.2,0
165,C1361248894,2,F,28007,M209847108,28007,es_wellnessandbeauty,36.3,0
165,C1428252955,1,F,28007,M1352454843,28007,es_hotelservices,100.71,0
165,C1490935984,4,F,28007,M1873032707,28007,es_hotelservices,546.52,1
165,C1686035763,3,F,28007,M1873032707,28007,es_hotelservices,214.3,1
165,C2065544312,2,F,28007,M677738360,28007,es_contents,22.34,0
165,C1190687128,5,M,28007,M1913465890,28007,es_health,29.17,0
165,C892313955,3,M,28007,M1600850729,28007,es_fashion,101.21,0
165,C1857873865,2,F,28007,M840466850,28007,es_tech,86.4,0
165,C2078688167,3,F,28007,M349281107,28007,es_fashion,41.65,0
165,C2081591507,3,F,28007,M1649169323,28007,es_sportsandtoys,115.36,0
165,C1815102713,4,F,28007,M2122776122,28007,es_home,346.86,1
165,C1644291222,2,F,28007,M1913465890,28007,es_health,117.78,0
165,C1262879702,1,M,28007,M151143676,28007,es_barsandrestaurants,11.36,0
165,C475928775,4,F,28007,M1946091778,28007,es_wellnessandbeauty,46.41,0
165,C1537824739,4,M,28007,M1913465890,28007,es_health,48.3,0
165,C966214713,3,M,28007,M85975013,28007,es_food,76.08,0
165,C2088008854,6,M,28007,M1600850729,28007,es_fashion,35.35,0
165,C730733765,3,F,28007,M547558035,28007,es_fashion,53.9,0
165,C1463833315,1,M,28007,M78078399,28007,es_wellnessandbeauty,67.77,0
165,C85142763,4,M,28007,M78078399,28007,es_wellnessandbeauty,12.38,0
165,C288684762,3,M,28007,M1913465890,28007,es_health,131.05,0
165,C206142588,4,F,28007,M1416436880,28007,es_tech,97.79,0
165,C1440755608,1,M,28007,M117188757,28007,es_home,58.94,0
165,C1741037105,1,F,28007,M1946091778,28007,es_wellnessandbeauty,64.09,0
165,C1781238594,4,F,28007,M1600850729,28007,es_fashion,34.69,0
165,C1340398290,4,M,28007,M1053599405,28007,es_health,220.38,0
165,C1487874353,4,M,28007,M1913465890,28007,es_health,9.11,0
165,C601235628,4,F,28007,M855959430,28007,es_hyper,37.85,0
165,C465037281,4,F,28007,M349281107,28007,es_fashion,38.21,0
165,C1200336063,2,M,28007,M855959430,28007,es_hyper,26.62,0
166,C572709519,4,F,28007,M50039827,28007,es_health,231.4,0
166,C576436654,6,F,28007,M85975013,28007,es_food,14.72,0
166,C2065544312,2,F,28007,M1823072687,28007,es_transportation,5.14,0
166,C1343106500,4,F,28007,M151143676,28007,es_barsandrestaurants,20.67,0
166,C910454738,4,F,28007,M2011752106,28007,es_hotelservices,17.27,1
166,C34111179,4,F,28007,M1946091778,28007,es_wellnessandbeauty,137.25,0
166,C1497615115,2,M,28007,M1600850729,28007,es_fashion,98.62,0
166,C1545977603,6,M,28007,M348934600,28007,es_transportation,44.6,0
166,C657290155,3,M,28007,M1913465890,28007,es_health,112.8,0
166,C344248234,2,M,28007,M1842530320,28007,es_tech,127.75,0
166,C1419235351,4,M,28007,M840466850,28007,es_tech,1.21,0
166,C2111849765,2,M,28007,M840466850,28007,es_tech,46.22,0
166,C1930258744,4,M,28007,M1842530320,28007,es_tech,96.47,0
166,C1192557067,1,F,28007,M349281107,28007,es_fashion,83.56,0
166,C1814870538,3,M,28007,M1053599405,28007,es_health,79.39,0
166,C571254990,3,F,28007,M85975013,28007,es_food,47.07,0
166,C1334045764,3,F,28007,M1313686961,28007,es_contents,72.32,0
166,C1477378413,3,M,28007,M348934600,28007,es_transportation,65.05,0
166,C61142824,3,M,28007,M1313686961,28007,es_contents,47.36,0
166,C1886871597,4,F,28007,M1823072687,28007,es_transportation,45.39,0
166,C143498560,4,M,28007,M85975013,28007,es_food,11.2,0
166,C744245203,2,M,28007,M855959430,28007,es_hyper,39.61,0
166,C869954068,3,F,28007,M1913465890,28007,es_health,99.47,0
166,C2081591507,3,F,28007,M1842530320,28007,es_tech,31.62,0
166,C974315171,3,M,28007,M1053599405,28007,es_health,27.69,0
166,C1677624934,4,M,28007,M1913465890,28007,es_health,3.36,0
166,C1028995887,2,F,28007,M1946091778,28007,es_wellnessandbeauty,71.61,0
166,C1295444668,2,M,28007,M45060432,28007,es_hotelservices,92.43,0
166,C1236503001,2,F,28007,M1313686961,28007,es_contents,60.18,0
166,C739732151,2,F,28007,M151143676,28007,es_barsandrestaurants,79.64,0
166,C793132240,4,F,28007,M840466850,28007,es_tech,223.01,0
166,C99729647,3,M,28007,M1416436880,28007,es_tech,70.34,0
166,C363006417,3,M,28007,M349281107,28007,es_fashion,152.69,0
166,C2110532720,3,F,28007,M85975013,28007,es_food,21.11,0
166,C1058785965,2,F,28007,M480139044,28007,es_health,179.4,0
166,C150820973,2,F,28007,M1946091778,28007,es_wellnessandbeauty,92.1,0
166,C1087747329,2,M,28007,M1600850729,28007,es_fashion,18.43,0
166,C543938207,2,M,28007,M151143676,28007,es_barsandrestaurants,61.14,0
166,C1813823560,3,F,28007,M923029380,28007,es_home,194.5,1
166,C47208933,4,F,28007,M1913465890,28007,es_health,108.53,0
166,C727658706,5,F,28007,M547558035,28007,es_fashion,101.36,0
166,C96407618,4,F,28007,M1946091778,28007,es_wellnessandbeauty,131.34,0
166,C773517519,5,M,28007,M1913465890,28007,es_health,8.58,0
166,C1063753312,3,F,28007,M348934600,28007,es_transportation,2.23,0
166,C10263180,3,F,28007,M78078399,28007,es_wellnessandbeauty,96.2,0
166,C1489836575,2,F,28007,M855959430,28007,es_hyper,65.91,0
166,C1950237952,4,F,28007,M1600850729,28007,es_fashion,77.77,0
166,C1051712338,4,M,28007,M1946091778,28007,es_wellnessandbeauty,82.75,0
166,C169775918,5,F,28007,M209847108,28007,es_wellnessandbeauty,75.3,0
166,C145208657,2,M,28007,M1053599405,28007,es_health,130.0,0
166,C1715139,4,M,28007,M78078399,28007,es_wellnessandbeauty,118.81,0
166,C662931726,2,F,28007,M480139044,28007,es_health,108.46,0
166,C2011875751,4,M,28007,M1872033263,28007,es_home,109.51,0
166,C659009992,5,M,28007,M840466850,28007,es_tech,134.7,0
166,C287182059,4,M,28007,M151143676,28007,es_barsandrestaurants,36.98,0
166,C432449092,5,M,28007,M840466850,28007,es_tech,27.24,0
166,C1136761152,1,M,28007,M2011752106,28007,es_hotelservices,182.08,0
166,C1844993068,2,M,28007,M17379832,28007,es_sportsandtoys,192.32,0
166,C1818893825,3,M,28007,M349281107,28007,es_fashion,4.41,0
166,C1214229415,4,F,28007,M840466850,28007,es_tech,91.77,0
166,C1192754222,3,F,28007,M1913465890,28007,es_health,116.59,0
166,C713872230,2,M,28007,M855959430,28007,es_hyper,32.95,0
166,C1171622243,5,M,28007,M1053599405,28007,es_health,0.67,0
166,C1666444221,3,M,28007,M1946091778,28007,es_wellnessandbeauty,93.74,0
166,C1980965530,4,M,28007,M1053599405,28007,es_health,101.83,0
166,C1421006824,2,F,28007,M1946091778,28007,es_wellnessandbeauty,26.44,0
166,C1530262146,2,M,28007,M2011752106,28007,es_hotelservices,627.78,1
166,C1835412106,2,F,28007,M2011752106,28007,es_hotelservices,826.82,1
166,C872043603,4,F,28007,M1600850729,28007,es_fashion,79.52,0
166,C695481887,5,M,28007,M349281107,28007,es_fashion,71.4,0
166,C2078039202,4,M,28007,M349281107,28007,es_fashion,123.39,0
166,C1401244511,3,M,28007,M855959430,28007,es_hyper,35.12,0
166,C1885091211,3,F,28007,M1913465890,28007,es_health,156.73,0
166,C550190826,3,F,28007,M1649169323,28007,es_sportsandtoys,76.74,0
166,C1240560903,4,M,28007,M1352454843,28007,es_hotelservices,163.26,0
166,C1457264318,3,F,28007,M1313686961,28007,es_contents,29.61,0
166,C68881864,2,M,28007,M1946091778,28007,es_wellnessandbeauty,116.16,0
166,C653084813,2,M,28007,M78078399,28007,es_wellnessandbeauty,81.29,0
166,C1100053869,2,M,28007,M1053599405,28007,es_health,163.13,0
166,C1014010834,1,M,28007,M840466850,28007,es_tech,29.08,0
166,C611182051,2,F,28007,M840466850,28007,es_tech,77.17,0
166,C187473376,2,F,28007,M1053599405,28007,es_health,42.68,0
166,C602544155,4,M,28007,M480139044,28007,es_health,67.44,1
166,C2131498052,5,M,28007,M85975013,28007,es_food,99.51,0
166,C606355103,4,F,28007,M1913465890,28007,es_health,28.32,0
166,C2052617893,5,F,28007,M85975013,28007,es_food,7.13,0
166,C698318224,2,F,28007,M1053599405,28007,es_health,47.11,0
166,C966214713,3,M,28007,M840466850,28007,es_tech,214.52,0
166,C1867965524,4,M,28007,M45060432,28007,es_hotelservices,5.3,0
166,C1683471006,3,F,28007,M45060432,28007,es_hotelservices,85.81,0
166,C2144330803,2,M,28007,M151143676,28007,es_barsandrestaurants,54.16,0
166,C938915039,4,F,28007,M855959430,28007,es_hyper,79.74,0
166,C1597977404,2,F,28007,M1946091778,28007,es_wellnessandbeauty,28.62,0
166,C1240746302,6,M,28007,M349281107,28007,es_fashion,65.57,0
166,C566987196,1,M,28007,M1946091778,28007,es_wellnessandbeauty,64.46,0
166,C1505370540,3,F,28007,M1946091778,28007,es_wellnessandbeauty,135.62,0
166,C1264836741,2,F,28007,M840466850,28007,es_tech,4.5,0
166,C790593937,3,F,28007,M1823072687,28007,es_transportation,46.87,0
166,C1762043633,4,F,28007,M45060432,28007,es_hotelservices,60.06,0
166,C106931168,3,F,28007,M1053599405,28007,es_health,92.87,0
166,C1013199152,4,M,28007,M1313686961,28007,es_contents,38.52,0
166,C1014313887,5,F,28007,M1788569036,28007,es_sportsandtoys,74.21,0
166,C1231572628,3,F,28007,M349281107,28007,es_fashion,135.67,0
166,C1122303126,4,F,28007,M209847108,28007,es_wellnessandbeauty,50.78,0
166,C915430510,2,F,28007,M1053599405,28007,es_health,32.9,0
166,C586511331,5,F,28007,M85975013,28007,es_food,33.45,0
166,C2084566155,2,F,28007,M1946091778,28007,es_wellnessandbeauty,18.5,0
166,C1547534233,2,F,28007,M840466850,28007,es_tech,109.24,0
166,C1895811684,4,F,28007,M151143676,28007,es_barsandrestaurants,4.13,0
166,C475928775,4,F,28007,M1823072687,28007,es_transportation,31.42,0
166,C749077907,4,M,28007,M1053599405,28007,es_health,10.22,0
166,C647089636,5,F,28007,M349281107,28007,es_fashion,50.04,0
166,C817774765,1,M,28007,M1053599405,28007,es_health,94.59,0
166,C34441666,5,M,28007,M349281107,28007,es_fashion,47.62,0
166,C1546864044,1,M,28007,M1823072687,28007,es_transportation,48.26,0
166,C1897566795,3,F,28007,M1823072687,28007,es_transportation,35.07,0
166,C899204870,3,M,28007,M1946091778,28007,es_wellnessandbeauty,7.6,0
166,C1147973334,2,F,28007,M349281107,28007,es_fashion,39.45,0
166,C1282333137,2,F,28007,M840466850,28007,es_tech,73.0,0
166,C2064655298,4,F,28007,M1913465890,28007,es_health,98.19,0
166,C922544599,3,F,28007,M1053599405,28007,es_health,90.62,0
166,C284165615,3,F,28007,M1913465890,28007,es_health,138.44,0
166,C1293579037,2,F,28007,M1946091778,28007,es_wellnessandbeauty,61.02,0
166,C1509718305,1,M,28007,M78078399,28007,es_wellnessandbeauty,5.4,0
166,C1890779401,5,F,28007,M1842530320,28007,es_tech,222.04,0
166,C697242067,5,M,28007,M45060432,28007,es_hotelservices,161.33,0
166,C1007790716,2,M,28007,M349281107,28007,es_fashion,53.86,0
166,C411345215,1,F,28007,M1913465890,28007,es_health,13.23,0
166,C495124555,3,F,28007,M349281107,28007,es_fashion,10.16,0
166,C880299982,3,M,28007,M1313686961,28007,es_contents,3.24,0
166,C2064491438,5,F,28007,M85975013,28007,es_food,10.79,0
166,C343535530,3,F,28007,M349281107,28007,es_fashion,40.91,0
166,C1646712119,2,F,28007,M78078399,28007,es_wellnessandbeauty,11.73,0
166,C1214826221,6,M,28007,M349281107,28007,es_fashion,16.83,0
166,C864134074,4,F,28007,M840466850,28007,es_tech,73.74,0
166,C1427325535,1,F,28007,M1053599405,28007,es_health,62.18,0
166,C823286801,2,F,28007,M1913465890,28007,es_health,85.08,0
166,C450845582,2,F,28007,M78078399,28007,es_wellnessandbeauty,25.83,0
166,C1639665156,3,M,28007,M1913465890,28007,es_health,217.36,0
166,C1812521679,4,M,28007,M45060432,28007,es_hotelservices,207.17,0
166,C750572020,5,M,28007,M1946091778,28007,es_wellnessandbeauty,111.41,0
166,C207380283,3,F,28007,M480139044,28007,es_health,373.27,1
166,C914285365,4,M,28007,M1946091778,28007,es_wellnessandbeauty,130.36,0
166,C156162339,2,F,28007,M1400236507,28007,es_home,62.31,0
166,C1741037105,1,F,28007,M348934600,28007,es_transportation,12.59,0
166,C1023803355,4,M,28007,M1053599405,28007,es_health,168.54,0
166,C474894075,4,F,28007,M1053599405,28007,es_health,141.78,0
166,C6094907,5,M,28007,M1913465890,28007,es_health,189.54,0
166,C994449484,4,M,28007,M855959430,28007,es_hyper,71.85,0
166,C766302474,4,F,28007,M855959430,28007,es_hyper,11.37,0
166,C616715154,2,F,28007,M677738360,28007,es_contents,7.67,0
166,C115986226,2,F,28007,M1913465890,28007,es_health,46.2,0
166,C2108669396,5,M,28007,M349281107,28007,es_fashion,85.71,0
166,C2001183195,2,M,28007,M1913465890,28007,es_health,68.54,0
166,C1441133487,1,M,28007,M840466850,28007,es_tech,154.89,1
166,C1102464953,4,F,28007,M209847108,28007,es_wellnessandbeauty,26.55,0
166,C323852731,2,F,28007,M1053599405,28007,es_health,89.05,0
166,C1706918687,2,M,28007,M1913465890,28007,es_health,112.91,0
166,C1564260047,3,F,28007,M1400236507,28007,es_home,283.25,0
166,C755000520,2,F,28007,M1913465890,28007,es_health,25.21,0
166,C1512353179,3,F,28007,M1946091778,28007,es_wellnessandbeauty,108.16,0
166,C638917294,2,M,28007,M1823072687,28007,es_transportation,50.32,0
166,C1418055040,4,F,28007,M1788569036,28007,es_sportsandtoys,2.12,0
166,C662015024,3,M,28007,M151143676,28007,es_barsandrestaurants,49.07,0
166,C1634901253,1,F,28007,M348934600,28007,es_transportation,36.26,0
166,C942160317,2,M,28007,M1053599405,28007,es_health,8.59,0
166,C1523732855,2,F,28007,M85975013,28007,es_food,35.93,0
166,C161733249,4,M,28007,M480139044,28007,es_health,191.79,1
166,C752270622,1,F,28007,M1946091778,28007,es_wellnessandbeauty,26.75,0
166,C86466018,2,M,28007,M1741626453,28007,es_sportsandtoys,501.38,1
167,C1687722078,2,M,28007,M855959430,28007,es_hyper,27.63,0
167,C1765886577,4,F,28007,M840466850,28007,es_tech,65.75,0
167,C597641228,2,M,28007,M349281107,28007,es_fashion,27.59,0
167,C1767072624,2,F,28007,M1053599405,28007,es_health,40.66,0
167,C1400128034,1,M,28007,M1842530320,28007,es_tech,25.21,0
167,C1376957295,2,M,28007,M1946091778,28007,es_wellnessandbeauty,15.91,0
167,C1809945143,3,F,28007,M85975013,28007,es_food,40.82,0
167,C47652503,5,F,28007,M349281107,28007,es_fashion,70.24,0
167,C1909782411,4,F,28007,M151143676,28007,es_barsandrestaurants,13.7,0
167,C1480193980,4,F,28007,M1946091778,28007,es_wellnessandbeauty,23.34,0
167,C1828345671,4,M,28007,M349281107,28007,es_fashion,52.29,0
167,C1575272013,3,F,28007,M151143676,28007,es_barsandrestaurants,78.12,0
167,C2059060401,2,M,28007,M85975013,28007,es_food,59.44,0
167,C1632035340,6,M,28007,M151143676,28007,es_barsandrestaurants,21.95,0
167,C749077907,4,M,28007,M1823072687,28007,es_transportation,48.4,0
167,C2095938989,4,F,28007,M1913465890,28007,es_health,28.86,0
167,C922544599,3,F,28007,M1823072687,28007,es_transportation,1.16,0
167,C1077245673,4,F,28007,M1198415165,28007,es_wellnessandbeauty,36.02,0
167,C942160317,2,M,28007,M855959430,28007,es_hyper,27.19,0
167,C833126375,4,M,28007,M349281107,28007,es_fashion,32.26,0
167,C1605127736,2,M,28007,M1913465890,28007,es_health,259.15,0
167,C1010936270,3,M,28007,M1198415165,28007,es_wellnessandbeauty,67.35,1
167,C2051145244,5,M,28007,M1198415165,28007,es_wellnessandbeauty,327.48,1
167,C1890779401,5,F,28007,M1823072687,28007,es_transportation,28.58,0
167,C1174735331,3,F,28007,M1788569036,28007,es_sportsandtoys,232.04,0
167,C73726310,1,F,28007,M1913465890,28007,es_health,98.77,0
167,C481773197,4,F,28007,M480139044,28007,es_health,40.15,1
167,C564451627,3,F,28007,M349281107,28007,es_fashion,48.03,0
